Code,Year,Quarter,Roe,YOYNi,LiabilityTo,YOYEquity,YOYLiability
SZ.000921,2025,2,0.131981,-0.013691,0.007391,0.130684,0.069405
SZ.000922,2025,2,0.033664,-0.166801,0.004743,0.386099,-0.221492
SZ.000923,2025,2,0.026939,-0.466041,0.002455,0.044938,0.086603
SZ.000925,2025,2,-0.019872,0.325836,0.005861,0.2531,0.188382
SZ.000926,2025,2,-0.072229,-18.553614,0.00662,-0.274958,-0.179892
SZ.000927,2025,2,0.034052,-0.042069,0.004929,0.037461,-0.251947
SZ.000928,2025,2,0.050959,0.004927,0.006665,0.045404,-0.058793
SZ.000929,2025,2,-0.024923,-0.144253,0.001919,-0.187669,-0.355685
SZ.000930,2025,2,0.010116,0.647874,0.003759,0.020855,-0.120934
SZ.000931,2025,2,0.024138,0.024529,0.00509,0.035354,-0.034926
SZ.000932,2025,2,0.032272,0.172875,0.005562,0.033635,-0.011757
SZ.000933,2025,2,0.086507,-0.122885,0.005378,0.095858,-0.085475
SZ.000935,2025,2,0.017056,0.137525,0.001551,0.047074,0.842348
SZ.000936,2025,2,0.03157,1.09149,0.002242,0.030583,0.091353
SZ.000937,2025,2,0.017444,-0.634146,0.005966,-0.117019,0.13859
SZ.000938,2025,2,0.075863,-0.255357,0.008236,-0.591933,0.680405
SZ.000948,2025,2,-0.001856,-1.275265,0.006918,0.027407,0.035448
SZ.000949,2025,2,0.009614,-0.586701,0.005065,0.015971,0.024693
SZ.000950,2025,2,0.024699,0.135052,0.007561,0.011659,0.016736
SZ.000951,2025,2,0.043345,0.11292,0.006328,0.049006,0.112734
SZ.000952,2025,2,-0.073613,0.287806,0.00665,-0.212195,0.067321
SZ.000953,2025,2,0.026054,0.411879,0.004132,1.138712,-0.405287
SZ.000955,2025,2,-0.001302,0.843868,0.001794,-0.007793,-0.145482
SZ.000957,2025,2,0.063708,0.716055,0.006679,0.07621,0.09258
SZ.000958,2025,2,0.022889,-0.194076,0.003947,0.030403,0.157805
SZ.000959,2025,2,0.013176,0.709875,0.005743,0.006256,-0.080924
SZ.000960,2025,2,0.050278,0.333685,0.003888,0.06073,-0.175497
SZ.000962,2025,2,0.054585,0.289047,0.001892,0.077295,0.932316
SZ.000963,2025,2,0.077537,0.068187,0.003787,0.091526,0.058689
SZ.000965,2025,2,0.021494,43.172909,0.005768,0.021824,0.10841
SZ.000966,2025,2,0.006927,-0.803923,0.006487,0.330121,-0.054925
SZ.000967,2025,2,0.021974,-0.015486,0.004289,-0.006107,0.205273
SZ.000968,2025,2,0.038597,0.056743,0.004414,0.047712,-0.074802
SZ.000969,2025,2,0.033766,-0.360144,0.004163,0.032044,0.051058
SZ.000970,2025,2,0.006821,1.601215,0.002542,0.000695,-0.054472
SZ.000972,2025,2,0.0,-7.25997,0.01068,-1.474046,0.578974
SZ.000973,2025,2,0.018476,-0.024379,0.002896,0.027053,0.27143
SZ.000975,2025,2,0.120187,0.468343,0.002009,0.144273,0.55597
SZ.000977,2025,2,0.039514,0.393471,0.00806,0.109873,0.942454
SZ.000978,2025,2,0.007442,1.261102,0.005102,-0.141059,0.041377
SZ.000980,2025,2,-0.91822,0.432052,0.009728,-0.929901,-0.253193
SZ.000981,2025,2,0.181469,1.173474,0.008525,-0.463215,-0.218203
SZ.000983,2025,2,0.027862,-0.458146,0.00566,-0.0906,0.459554
SZ.000985,2025,2,0.014927,0.12985,0.001446,0.034313,-0.118802
SZ.000987,2025,2,0.049419,0.930926,0.007768,0.110846,0.061376
SZ.000988,2025,2,0.088151,0.430016,0.004975,0.088814,0.15818
SZ.000989,2025,2,0.038877,-0.24777,0.002345,-0.026807,-0.353669
SZ.000990,2025,2,0.001074,-0.604108,0.003086,9.8e-05,0.092955
SZ.000993,2025,2,0.027985,0.385279,0.002842,0.065661,0.126595
SZ.000995,2025,2,-0.035055,-0.263047,0.006771,0.25545,-0.119893
SZ.000997,2025,2,0.085568,0.102555,0.004121,0.050907,-0.076984
SZ.000998,2025,2,-0.029995,-1.764977,0.006002,0.208097,-0.118639
SZ.000999,2025,2,0.088027,-0.141815,0.003419,0.069469,0.277663
SZ.002001,2025,2,0.120492,0.633545,0.002997,0.188117,-0.084245
SZ.002181,2025,2,0.024679,3.212956,0.001803,0.024899,-0.113021
SZ.002017,2025,2,0.046181,0.005591,0.003998,0.057463,-0.136998
SZ.002003,2025,2,0.084458,-0.111081,0.003614,0.026674,0.024682
SZ.002004,2025,2,0.040707,0.296233,0.004617,-0.021953,-0.078728
SZ.002005,2025,2,-0.055814,0.681933,0.007038,-0.222297,-0.312535
SZ.002006,2025,2,0.04833,0.154646,0.004151,0.769444,0.246885
SZ.002007,2025,2,0.043219,0.164706,0.001007,0.067848,-0.356387
SZ.002008,2025,2,0.030171,-0.571424,0.005109,0.034546,0.109007
SZ.002009,2025,2,0.028423,1.710679,0.006473,-0.044061,-0.117588
SZ.002010,2025,2,0.028834,0.50932,0.005231,0.040951,-0.06175
SZ.002011,2025,2,0.092326,0.111864,0.005087,0.244373,-0.05906
SZ.002012,2025,2,0.007365,-0.155787,0.000856,0.00062,-0.176591
SZ.002014,2025,2,0.073571,0.011259,0.003611,0.03998,0.047258
SZ.002015,2025,2,0.043569,0.252683,0.006672,0.039494,0.089226
SZ.002016,2025,2,0.003191,-0.373278,0.00332,0.002966,0.653128
SZ.002019,2025,2,0.035118,0.337555,0.00317,0.030329,0.087745
SZ.002020,2025,2,0.067853,-0.033673,0.003053,-0.034135,-0.13026
SZ.002021,2025,2,0.021525,-0.229535,0.002783,-0.002969,-0.152005
SZ.002022,2025,2,-0.040467,-2.73606,0.0026,-0.194159,-0.219474
SZ.002023,2025,2,0.014773,0.736505,0.00385,0.019,-0.109363
SZ.002024,2025,2,0.003908,4.098768,0.009067,0.084169,-0.031806
SZ.002025,2025,2,0.013429,-0.738969,0.003871,-0.009651,0.175952
SZ.002026,2025,2,0.042969,0.083746,0.002164,0.054776,-0.291508
SZ.002027,2025,2,0.159685,0.080516,0.003503,0.036354,0.215206
SZ.002028,2025,2,0.100381,0.482476,0.004613,0.212102,0.392276
SZ.002029,2025,2,0.024425,-0.217386,0.00324,0.003315,0.054188
SZ.002030,2025,2,-0.023384,0.521874,0.001275,-0.087838,-0.173774
SZ.002031,2025,2,-0.025691,-16.258666,0.004705,-0.112126,-0.009639
SZ.002032,2025,2,0.162855,-0.002661,0.005567,0.00235,0.085762
SZ.002033,2025,2,0.038046,-0.166201,0.001094,0.006046,0.34791
SZ.002034,2025,2,0.055597,0.08997,0.004971,0.059922,-0.114214
SZ.002035,2025,2,0.071764,-0.0905,0.004368,0.057836,-0.049553
SZ.002036,2025,2,0.010999,1.090381,0.008493,-0.190486,0.154632
SZ.002037,2025,2,-0.031229,-0.251079,0.00834,0.004572,0.009643
SZ.002038,2025,2,0.021489,3.1906,0.000526,-0.023449,0.254437
SZ.002039,2025,2,0.032074,0.060907,0.005536,0.036761,-0.079022
SZ.002040,2025,2,0.02687,0.072222,0.002411,0.052321,0.156914
SZ.002041,2025,2,0.009755,-0.330988,0.001686,0.003801,-0.03058
SZ.002042,2025,2,0.004358,-0.433249,0.00668,-0.049667,0.082589
SZ.002043,2025,2,0.087368,0.086246,0.004423,0.048452,-0.079004
SZ.002044,2025,2,-0.02846,-0.064687,0.005606,0.029029,0.030949
SZ.002045,2025,2,0.014694,-0.384639,0.005778,0.108162,0.332559
SZ.002046,2025,2,0.04489,0.066321,0.002951,0.278608,0.212397
SZ.002047,2025,2,0.0,0.89232,0.010214,-2.03572,-0.86457
SZ.002048,2025,2,-0.033377,-1.390786,0.005505,-0.100837,0.215077
SZ.002049,2025,2,0.054758,-0.069509,0.002723,0.089854,0.074764
SZ.002050,2025,2,0.087255,0.405112,0.00368,0.610952,0.150201
SZ.002051,2025,2,0.015338,-0.356152,0.005255,0.025426,0.137895
SZ.002052,2025,2,1.076578,5.601545,0.006314,11.868586,0.1236
SZ.002053,2025,2,0.041881,-0.457931,0.004869,0.016943,-0.303054
SZ.002054,2025,2,0.019482,4.655703,0.005412,0.011599,-0.083259
SZ.002055,2025,2,0.03779,1.287117,0.00727,-0.441498,-0.299975
SZ.002056,2025,2,0.099462,1.056759,0.005699,0.171543,0.174039
SZ.002057,2025,2,0.04625,0.402831,0.003102,0.064788,0.030105
SZ.002058,2025,2,0.82499,31.014624,0.002963,1.242993,-0.0288
SZ.002059,2025,2,-0.070611,-1.184811,0.005649,-0.063781,-0.147963
SZ.002060,2025,2,0.025632,-0.212313,0.008923,0.052584,0.061393
SZ.002061,2025,2,0.035445,0.06179,0.007552,0.082512,0.116168
SZ.002062,2025,2,0.028904,-0.585174,0.006468,0.136199,-0.080888
SZ.002063,2025,2,0.020325,0.450053,0.001253,0.074451,-0.127003
SZ.002064,2025,2,0.036982,-0.349788,0.002569,0.039768,-0.218667
SZ.002065,2025,2,0.020093,0.348287,0.004973,0.040965,0.105208
SZ.002066,2025,2,0.031855,-0.298189,0.007004,0.011153,-0.029149
SZ.002067,2025,2,0.009394,0.228509,0.003187,0.051385,0.119329
SZ.002068,2025,2,-0.039934,-1.043214,0.00639,-0.060669,-0.010507
SZ.002069,2025,2,0.176296,1.664859,0.009516,0.228678,-0.052841
SZ.002279,2025,2,-0.054758,0.490052,0.003599,-0.048075,-0.055934
SZ.002072,2025,2,-0.495004,-5.428137,0.006304,-0.463494,-0.024293
SZ.002073,2025,2,0.024469,-0.225238,0.006833,0.102687,0.229168
SZ.002074,2025,2,0.014034,0.063031,0.007222,0.066253,0.122371
SZ.002075,2025,2,0.024102,1.218171,0.006256,0.016537,0.456578
SZ.002076,2025,2,-0.009184,-4.814285,0.006484,-0.106938,0.535508
SZ.002079,2025,2,0.014359,3.313151,0.002045,0.051463,-0.453433
SZ.002078,2025,2,0.060373,0.011426,0.004601,0.08796,0.054557
SZ.002077,2025,2,0.009599,0.086231,0.001772,0.007531,-0.126414
SZ.002080,2025,2,0.05305,0.9964,0.00563,0.058224,0.108771
SZ.002081,2025,2,0.026205,0.028232,0.00584,0.020882,-0.033143
SZ.002082,2025,2,0.005032,-0.707576,0.003736,-0.004233,0.081336
SZ.002083,2025,2,0.054821,0.128419,0.004035,0.137279,-0.208728
SZ.002084,2025,2,-0.017864,-3.978405,0.005389,-0.103939,-0.125143
SZ.002085,2025,2,0.069431,0.246141,0.004511,0.113826,0.039196
SZ.002086,2025,2,-0.05087,-0.720869,0.001853,-0.13688,-0.21183
SZ.002088,2025,2,0.028067,-0.629741,0.002232,-0.017255,-0.229121
SZ.002090,2025,2,0.020785,0.115262,0.005098,0.034274,0.162064
SZ.002091,2025,2,0.034669,0.112979,0.004911,0.033835,0.043406
SZ.002092,2025,2,-0.008953,0.287722,0.006485,-0.03944,0.151015
SZ.002095,2025,2,-0.007904,-1.226213,0.002979,-0.042379,0.447767
SZ.002094,2025,2,0.028786,0.029551,0.005032,0.033734,-0.234639
SZ.002093,2025,2,0.040997,0.955589,0.001332,0.03984,-0.11286
SZ.002102,2025,2,0.099148,4.577299,0.004902,-0.194307,-0.147886
SZ.002101,2025,2,0.014712,-0.399305,0.004357,0.021772,0.232998
SZ.002099,2025,2,0.002739,-0.656219,0.003295,-0.061873,0.178757
SZ.002100,2025,2,0.048176,0.464147,0.004703,0.062932,-0.101469
SZ.002097,2025,2,0.010756,0.575766,0.007662,0.017387,0.018179
SZ.002096,2025,2,0.054313,0.189633,0.003687,0.07229,0.566841
SZ.002098,2025,2,0.091217,0.005616,0.003554,0.134045,-0.071541
SZ.002103,2025,2,0.068957,0.041759,0.00464,0.170702,0.163238
SZ.002105,2025,2,-0.018192,-3.324231,0.004362,-0.050294,0.052827
SZ.002104,2025,2,0.016478,-0.444085,0.000984,-0.027324,-0.346823
SZ.002110,2025,2,0.007152,1.618618,0.006305,-0.03854,0.033467
SZ.002108,2025,2,0.016252,-0.061522,0.003645,-0.005246,0.302236
SZ.002106,2025,2,0.033245,-0.142933,0.003769,0.052388,0.056929
SZ.002109,2025,2,-0.043661,0.090562,0.005151,-0.069432,-0.084722
SZ.002107,2025,2,0.062076,3.280974,0.002696,0.104157,-0.067004
SZ.002111,2025,2,0.026625,-0.234086,0.005279,0.001284,0.267212
SZ.002121,2025,2,0.317763,3.700328,0.009088,-0.246133,0.154488
SZ.002112,2025,2,0.042873,-0.372951,0.006299,0.482224,-0.000112
SZ.002114,2025,2,-0.102805,-70.33812,0.006213,-0.177275,0.120754
SZ.002115,2025,2,0.001255,-0.379651,0.004257,-0.119505,-0.198768
SZ.002120,2025,2,0.025839,-0.492736,0.00467,0.036654,-0.027944
SZ.002116,2025,2,0.059621,0.085248,0.005982,0.098612,0.022932
SZ.002117,2025,2,0.056798,0.108749,0.002798,0.021953,-0.125444
SZ.002119,2025,2,0.042753,0.262334,0.004184,0.063323,-0.06355
SZ.002124,2025,2,0.091404,-0.58083,0.006983,0.317047,-0.162403
SZ.002123,2025,2,0.005273,0.593999,0.004873,0.097221,-0.284085
SZ.002125,2025,2,0.041609,-0.196176,0.004123,0.077581,0.092667
SZ.002122,2025,2,0.009373,-0.659912,0.003596,-0.08072,0.045268
SZ.002126,2025,2,0.069008,0.126249,0.006255,0.109285,0.206287
SZ.002130,2025,2,0.097555,0.344154,0.004467,0.160502,0.270942
SZ.002129,2025,2,-0.147323,-0.522837,0.006654,-0.288079,0.199084
SZ.002127,2025,2,0.003261,-0.814109,0.001448,-0.077609,-0.095415
SZ.002131,2025,2,0.036722,1.613468,0.004086,0.032151,-0.105178
SZ.002132,2025,2,0.006116,1.110811,0.005815,-0.055932,0.013913
SZ.002134,2025,2,0.01373,-0.828071,0.006253,0.071118,0.23328
SZ.002135,2025,2,0.006503,-0.661733,0.006852,-0.011464,0.071406
SZ.002136,2025,2,-0.022614,-2.256621,0.00358,-0.047599,0.364274
SZ.002133,2025,2,0.030759,3.825597,0.006071,-0.227848,-0.421657
SZ.000338,2025,2,0.064047,-0.109888,0.006543,0.066087,0.061358
SZ.002128,2025,2,0.079152,-0.037185,0.002726,0.100108,0.01696
SZ.002139,2025,2,0.048368,-0.153247,0.004899,0.089372,0.193381
SZ.002137,2025,2,0.010383,-0.326701,0.001707,-0.025754,-0.01103
SZ.002138,2025,2,0.077953,0.329518,0.004816,0.048667,0.058409
SZ.002170,2025,2,0.132311,2.029969,0.00425,0.424818,-0.095571
SZ.002140,2025,2,0.054317,0.174898,0.006932,0.08469,0.017436
SZ.002144,2025,2,0.019776,-0.037064,0.000762,0.062474,0.025015
SZ.002141,2025,2,0.048651,10.35292,0.002927,-0.111602,3.52994
SZ.002142,2025,2,0.061815,0.083699,0.009291,0.118933,0.145865
SZ.002153,2025,2,0.004785,0.240751,0.001694,-0.054897,0.151458
SZ.002146,2025,2,-0.213093,-24.904349,0.009006,-0.481432,-0.184537
SZ.002159,2025,2,0.049019,-0.106668,0.002122,0.078365,-0.000891
SZ.002148,2025,2,-0.00256,-1.459545,0.00125,0.005626,0.162785
SZ.002150,2025,2,0.050162,0.176445,0.00541,0.161006,-0.005755
SZ.002152,2025,2,0.037057,-0.144313,0.004458,0.031088,0.070908
SZ.002149,2025,2,0.020661,-0.44076,0.005101,-0.000701,0.108706
SZ.002157,2025,2,0.01734,2.199033,0.004569,0.095776,-0.018944
SZ.002155,2025,2,0.092369,0.503755,0.001371,0.121626,0.033527
SZ.002151,2025,2,0.000277,0.948666,0.001717,-0.058641,0.347437
SZ.002156,2025,2,0.027993,0.327945,0.006198,0.032266,0.234762
SZ.002145,2025,2,0.0215,-0.136375,0.003898,0.022115,0.102863
SZ.002158,2025,2,0.060478,-0.427834,0.002998,0.124647,-0.241307
SZ.002168,2025,2,0.0,0.641715,0.010644,-0.775576,0.228874
SZ.002160,2025,2,0.007113,-0.122269,0.005682,0.017497,0.024437
SZ.002161,2025,2,0.045939,0.67586,0.004213,0.039272,-0.072324
SZ.002254,2025,2,0.003717,-0.865946,0.004815,0.003823,0.115964
SZ.002154,2025,2,0.044501,-0.429262,0.002999,0.040178,-0.063114
SZ.002164,2025,2,0.022015,0.434346,0.004308,0.041329,0.212758
SZ.002162,2025,2,0.002147,-0.367288,0.005829,-0.155228,-0.074551
SZ.002163,2025,2,-0.22058,-3.025778,0.008438,-0.389646,0.071015
SZ.002169,2025,2,-0.020677,0.785297,0.006919,-0.095812,0.178665
SZ.002167,2025,2,0.016852,1.359012,0.002708,0.189641,-0.664588
SZ.002175,2025,2,0.007098,-0.331074,0.002008,0.110935,-0.077747
SZ.002171,2025,2,0.032609,0.415696,0.00614,0.21717,0.056594
SZ.002165,2025,2,0.01201,-0.343694,0.006602,-0.000536,0.173253
SZ.002192,2025,2,0.025277,-0.463203,0.002142,0.027703,-0.004692
SZ.002166,2025,2,0.012351,-0.357716,0.003613,0.013271,-0.026489
SZ.002172,2025,2,0.209952,-0.15948,0.009258,0.265791,-0.027165
SZ.002174,2025,2,0.011617,9.860046,0.002285,-0.029698,-0.286576
SZ.002173,2025,2,-0.006417,0.295447,0.001803,-0.048155,0.002163
SZ.002176,2025,2,-0.033103,-0.736665,0.004482,-0.094868,-0.00461
SZ.002179,2025,2,0.061128,-0.126704,0.003911,0.095873,0.244054
SZ.002177,2025,2,0.006236,0.104311,0.000151,0.000288,0.02938
SZ.002180,2025,2,-0.031615,-1.268957,0.007223,-0.04829,-0.032861
SZ.002178,2025,2,0.012475,1.394459,0.006123,-0.008002,0.030931
SZ.002183,2025,2,0.003529,0.006028,0.00804,0.019116,0.057717
SZ.002185,2025,2,0.013455,0.016369,0.004894,0.057884,0.145298
SZ.002182,2025,2,0.011996,-0.407123,0.005537,0.01012,0.212883
SZ.002184,2025,2,0.009682,2.00787,0.005581,-0.166305,-0.186604
SZ.002189,2025,2,-0.183373,-12.398232,0.007642,-0.462953,0.035793
SZ.002188,2025,2,0.059858,0.268541,0.003883,1.183447,0.08408
SZ.002187,2025,2,-0.003784,-1.748515,0.00435,0.00427,-0.414137
SZ.002186,2025,2,0.014654,-0.532298,0.00411,0.020563,-0.061396
SZ.002196,2025,2,-0.005143,-11.578076,0.00665,-0.040812,0.020048
SZ.002208,2025,2,0.001863,2.140771,0.007255,-0.01925,-0.111582
SZ.002193,2025,2,-0.154445,-1.050009,0.007867,-0.522555,0.036906
SZ.002190,2025,2,-0.005187,0.315883,0.003777,0.039454,0.150977
SZ.002191,2025,2,0.018528,-0.356367,0.001619,0.001675,-0.419873
SZ.002194,2025,2,0.000707,-0.940744,0.001527,-0.01517,-0.130291
SZ.002195,2025,2,0.006807,-0.696132,0.000227,0.018373,-0.059629
SZ.002200,2025,2,0.0,-1.129448,0.009633,-4.426772,0.255919
SZ.002199,2025,2,-0.146271,0.059459,0.005686,-0.260367,0.088535
SZ.002198,2025,2,0.027246,2.54331,0.000946,-0.03678,0.027678
SZ.002197,2025,2,-0.016747,0.080225,0.006248,-0.139375,-0.093672
SZ.002201,2025,2,0.039719,1.451796,0.006,0.038597,0.176811
SZ.002203,2025,2,0.049708,0.184688,0.006459,0.000758,-0.004755
SZ.002202,2025,2,0.037996,0.158584,0.007308,0.046762,0.140514
SZ.002204,2025,2,0.041927,0.138823,0.007182,0.063483,0.072893
SZ.002205,2025,2,-0.068543,0.304907,0.008814,-0.39068,0.065882
SZ.002207,2025,2,-0.327304,-0.353762,0.008496,-0.300027,0.222069
SZ.002206,2025,2,0.076703,0.563171,0.004742,0.034042,0.018811
SZ.002209,2025,2,0.119604,2.178869,0.007213,0.19969,0.387174
SZ.002210,2025,2,0.005947,-0.929384,0.006254,0.59358,-0.183788
SZ.002211,2025,2,-0.475002,0.370974,0.009606,-0.692177,0.222187
SZ.002213,2025,2,-0.020923,-0.11545,0.002154,-0.080938,0.246504
SZ.002212,2025,2,-0.00691,0.682647,0.001319,0.012095,-0.093104
SZ.002216,2025,2,0.070697,-0.059421,0.003425,0.052052,0.034997
SZ.002215,2025,2,0.160749,0.19712,0.006366,0.080114,0.070266
SZ.002214,2025,2,-0.069161,0.481166,0.003224,-0.167522,0.268243
SZ.002226,2025,2,0.04442,0.087092,0.0041,0.082756,0.088695
SZ.002217,2025,2,0.006069,1.016392,0.002508,1.253921,-0.952995
SZ.002218,2025,2,-0.014495,-3.697889,0.003963,-0.024669,0.013572
SZ.002222,2025,2,0.079212,0.207798,0.001859,0.09542,0.961175
SZ.002221,2025,2,0.005977,-0.378605,0.006817,0.034244,-0.014484
SZ.002224,2025,2,0.005885,0.800894,0.001795,0.008841,0.575557
SZ.002219,2025,2,0.003724,-0.897163,0.006936,-0.052238,0.102831
SZ.002223,2025,2,0.093104,0.068371,0.001881,0.098927,-0.074663
SZ.002225,2025,2,0.020133,-0.468336,0.005875,0.00861,0.093529
SZ.002228,2025,2,0.035824,0.362102,0.005616,0.023813,-0.089927
SZ.002227,2025,2,-0.02927,-0.586083,0.003608,-0.061926,-0.028342
SZ.002244,2025,2,0.065059,1.200309,0.00772,0.116055,-0.171196
SZ.002230,2025,2,-0.013401,0.514481,0.005607,0.072547,0.148534
SZ.002237,2025,2,0.031114,0.050675,0.006756,0.061303,0.42322
SZ.002235,2025,2,0.002623,-0.891231,0.003449,0.024,-0.040093
SZ.002232,2025,2,0.010205,25.684975,0.002451,0.009637,-0.166337
SZ.002231,2025,2,-0.395874,-16.346927,0.004208,-0.417593,-0.338731
SZ.002249,2025,2,0.063974,0.373577,0.004696,0.076891,0.122789
SZ.002229,2025,2,0.033232,2.498919,0.004509,-0.14451,-0.367894
SZ.002253,2025,2,-0.029551,-1.533592,0.002142,-0.076158,-0.022135
SZ.002234,2025,2,-0.111077,-0.158939,0.005197,-0.132262,0.110878
SZ.002246,2025,2,0.037152,2.117739,0.003427,0.00957,0.064243
SZ.002233,2025,2,0.036527,0.874637,0.00091,0.02194,-0.118395
SZ.002243,2025,2,0.016274,0.843093,0.004947,0.020895,0.05458
SZ.002236,2025,2,0.067709,0.39461,0.002427,0.04769,-0.107976
SZ.002265,2025,2,0.0134,-0.453805,0.005477,0.06262,-0.017431
SZ.002252,2025,2,0.032016,-0.170344,0.001498,0.054065,2.544106
SZ.002240,2025,2,-0.073815,-2.915601,0.005042,-0.137837,0.238687
SZ.002247,2025,2,0.037244,-0.897483,0.003139,0.03159,-0.289994
SZ.002239,2025,2,0.013214,0.196697,0.004948,0.001422,-0.157457
SZ.002238,2025,2,-0.012329,-5.654369,0.004615,-0.0637,-0.000227
SZ.002242,2025,2,0.035243,-0.28921,0.005243,-0.024218,-0.063159
SZ.002245,2025,2,0.047074,0.886645,0.003458,0.095944,0.146822
SZ.002241,2025,2,0.042248,0.16872,0.005969,0.087188,0.229284
SZ.002248,2025,2,0.173776,1.419487,0.008356,0.263008,-0.095036
SZ.002263,2025,2,0.002878,1.518108,0.000493,0.015282,-0.092261
SZ.002274,2025,2,0.001955,-0.984543,0.002817,-0.036139,-0.014535
SZ.002251,2025,2,0.025048,3.996514,0.006138,1.950684,-0.335784
SZ.002256,2025,2,0.002687,-0.189099,0.002781,-0.073333,0.165694
SZ.002261,2025,2,0.031263,566.162331,0.004118,-0.000639,-0.383807
SZ.002255,2025,2,0.046664,0.536196,0.003687,0.101638,-0.059744
SZ.002259,2025,2,0.053844,1.294151,0.006954,0.328337,-0.075945
SZ.002262,2025,2,0.09357,0.117274,0.001301,0.138212,0.232041
SZ.002264,2025,2,0.075929,0.020883,0.003759,0.165393,-0.100903
SZ.002258,2025,2,0.034744,1.518762,0.004387,0.032693,0.202742
SZ.002250,2025,2,0.034324,5.102275,0.004872,0.031632,-0.029647
SZ.002267,2025,2,0.078222,-0.120823,0.005029,-0.029097,0.20181
SZ.002268,2025,2,-0.031381,0.194995,0.002005,0.028488,-0.184724
SZ.002271,2025,2,0.023661,-0.411943,0.004755,-0.167467,0.068662
SZ.002269,2025,2,0.034655,-0.870667,0.00837,-0.471511,-0.098925
SZ.002270,2025,2,0.116428,0.174334,0.002992,8.1e-05,0.198025
SZ.002272,2025,2,-0.015691,0.610737,0.005782,-0.066897,0.127286
SZ.002266,2025,2,0.049566,0.235305,0.005451,0.060215,0.104238
SZ.002275,2025,2,0.093432,-0.047004,0.0026,0.067273,0.256434
SZ.002273,2025,2,0.054746,0.155241,0.00182,0.085756,0.156286
SZ.002396,2025,2,0.031536,1.02702,0.0043,0.054463,0.083889
SZ.002276,2025,2,0.043359,0.205707,0.006417,0.062893,0.189807
SZ.002282,2025,2,0.027349,-0.114074,0.000911,0.031822,-0.066319
SZ.002284,2025,2,0.067101,0.923836,0.005897,0.091124,0.232836
SZ.002283,2025,2,0.032716,0.052113,0.002537,0.009574,-0.190118
SZ.002362,2025,2,-0.050953,0.215628,0.003669,-0.097428,0.486353
SZ.002277,2025,2,0.007935,-0.508805,0.005335,-0.005161,-0.015048
SZ.002278,2025,2,0.030791,1.709609,0.003161,0.074694,0.002275
SZ.002461,2025,2,0.057613,0.217413,0.003214,0.053657,0.050586
SZ.002285,2025,2,-0.00431,-1.453338,0.002946,-0.073681,-0.345256
SZ.002281,2025,2,0.040388,0.758533,0.004069,0.095687,0.464562
SZ.002287,2025,2,0.088483,0.098947,0.004016,0.064306,-0.054419
SZ.002286,2025,2,0.044505,0.336641,0.002362,0.062297,-0.074548
SZ.002289,2025,2,-0.019546,0.63918,0.004649,-0.055775,1.493146
SZ.002290,2025,2,0.1137,0.569242,0.005239,0.174834,0.007479
SZ.002296,2025,2,0.057402,0.18762,0.002502,0.114917,0.342244
SZ.002295,2025,2,0.008036,-0.420381,0.004548,0.008662,0.576845
SZ.002291,2025,2,-0.076487,-0.152025,0.003822,-0.251205,-0.117641
SZ.002300,2025,2,0.03119,-0.143572,0.006696,-0.006456,0.066384
SZ.002292,2025,2,0.012287,-0.378569,0.002798,-0.109366,-0.084693
SZ.002293,2025,2,0.045082,0.170311,0.003761,-0.008816,0.083506
SZ.002294,2025,2,0.042325,0.090245,0.001813,0.089946,0.089188
SZ.002297,2025,2,0.004116,2.943738,0.003078,-0.030135,0.350806
SZ.002599,2025,2,-0.005332,0.599749,0.004273,-0.1424,-0.177179
SZ.002467,2025,2,0.018797,-0.265689,0.001541,0.023769,-0.060972
SZ.002446,2025,2,0.02309,0.152399,0.00333,-0.227499,0.218203
SZ.002448,2025,2,0.065623,0.354067,0.003085,0.054652,-0.056287
SZ.002438,2025,2,0.042364,0.034831,0.004037,0.073783,0.013856
SZ.002490,2025,2,0.024406,-0.92937,0.007833,-0.151753,-0.168319
SZ.002419,2025,2,0.037143,-0.001554,0.008426,0.001574,-0.015705
SZ.002298,2025,2,0.009144,1.115014,0.005829,-0.376274,-0.006909
SZ.002506,2025,2,-0.148887,-8.606931,0.008877,-0.180362,-0.123167
SZ.002299,2025,2,0.08449,9.712473,0.005518,0.104204,0.124214
SZ.002301,2025,2,0.028327,-0.002911,0.006383,0.002775,-0.042534
SZ.002489,2025,2,0.119211,0.02537,0.003439,0.100267,-0.092732
SZ.002304,2025,2,0.086422,-0.45452,0.001997,-0.07434,0.255439
SZ.002306,2025,2,0.0,0.496167,0.008984,-4.436908,0.216788
SZ.002365,2025,2,0.006317,-0.832604,0.001148,-0.016515,-0.040514
SZ.002302,2025,2,-0.010295,-4.570138,0.006907,-0.056013,-0.08081
SZ.002307,2025,2,-0.021909,-7.254421,0.008858,0.262142,0.041638
SZ.002350,2025,2,0.010216,2.893443,0.004145,-0.027888,0.343469
SZ.002315,2025,2,0.114036,0.300515,0.003793,0.107243,0.229308
