ts_code,symbol,name,area,industry,market,cnspell,list_date,act_name,act_ent_type,list_status
300730.SZ,300730,科创信息,湖南,软件服务,创业板,KCXX,20171205,无实际控制人,其他,L
603893.SH,603893,瑞芯微,福建,半导体,主板,RXW,20200207,励民,民营企业,L
605006.SH,605006,山东玻纤,山东,玻璃,主板,SDBX,20200903,山东省人民政府国有资产监督管理委员会,地方国有企业,L
600968.SH,600968,海油发展,北京,石油开采,主板,HYFZ,20190626,中国海洋石油集团有限公司,中央企业,L
300886.SZ,300886,华业香料,安徽,化工原料,创业板,HYXL,20200916,华文亮,民营企业,L
603655.SH,603655,朗博科技,江苏,汽车配件,主板,LBKJ,20171229,戚建国,民营企业,L
002908.SZ,002908,德生科技,广东,软件服务,主板,DSKJ,20171020,虢晓彬,民营企业,L
603829.SH,603829,洛凯股份,江苏,电气设备,主板,LKGF,20171017,谈行,民营企业,L
603466.SH,603466,风语筑,上海,文教休闲,主板,FYZ,20171020,李晖,民营企业,L
002912.SZ,002912,中新赛克,深圳,IT设备,主板,ZXSK,20171121,深圳市人民政府国有资产监督管理委员会,地方国有企业,L
603506.SH,603506,南都物业,浙江,房产服务,主板,NDWY,20180201,韩芳,民营企业,L
001227.SZ,001227,兰州银行,甘肃,银行,主板,LZYH,20220117,无实际控制人,其他,L
002907.SZ,002907,华森制药,重庆,中成药,主板,HSZY,20171020,游洪涛,民营企业,L
002922.SZ,002922,伊戈尔,广东,电气设备,主板,YGE,20171229,肖俊承,民营企业,L
300702.SZ,300702,天宇股份,浙江,化学制药,创业板,TYGF,20170919,屠勇军,民营企业,L
603895.SH,603895,天永智能,上海,专用机械,主板,TYZN,20180122,荣俊林,民营企业,L
605136.SH,605136,丽人丽妆,上海,其他商业,主板,LRLZ,20200929,黄韬,民营企业,L
603912.SH,603912,佳力图,江苏,专用机械,主板,JLT,20171101,何根林,民营企业,L
002999.SZ,002999,天禾股份,广东,批发业,主板,THGF,20200903,广东省供销合作联社,地方国有企业,L
300769.SZ,300769,德方纳米,深圳,化工原料,创业板,DFNM,20190415,无实际控制人,其他,L
002915.SZ,002915,中欣氟材,浙江,化工原料,主板,ZXFC,20171205,徐建国,民营企业,L
002939.SZ,002939,长城证券,深圳,证券,主板,CCZQ,20181026,中国华能集团有限公司,中央企业,L
300719.SZ,300719,安达维尔,北京,航空,创业板,ADWE,20171109,赵子安,民营企业,L
002913.SZ,002913,奥士康,湖南,元器件,主板,ASK,20171201,程涌,民营企业,L
002925.SZ,002925,盈趣科技,福建,元器件,主板,YQKJ,20180115,吴凯庭,外资,L
002945.SZ,002945,华林证券,西藏,证券,主板,HLZQ,20190117,林立,民营企业,L
603848.SH,603848,好太太,广东,家居用品,主板,HTT,20171201,沈汉标,民营企业,L
300726.SZ,300726,宏达电子,湖南,元器件,创业板,HDDZ,20171121,曾琛,民营企业,L
300707.SZ,300707,威唐工业,江苏,汽车配件,创业板,WTGY,20171010,张锡亮,民营企业,L
300827.SZ,300827,上能电气,江苏,电气设备,创业板,SNDQ,20200410,吴强,民营企业,L
002958.SZ,002958,青农商行,山东,银行,主板,QNSH,20190326,无实际控制人,其他,L
300777.SZ,300777,中简科技,江苏,化纤,创业板,ZJKJ,20190516,无实际控制人,其他,L
603607.SH,603607,京华激光,浙江,造纸,主板,JHJG,20171025,孙建成,民营企业,L
601528.SH,601528,瑞丰银行,浙江,银行,主板,RFYH,20210625,无实际控制人,其他,L
603685.SH,603685,晨丰科技,浙江,电气设备,主板,CFKJ,20171127,丁闵,民营企业,L
603661.SH,603661,恒林股份,浙江,家居用品,主板,HLGF,20171121,王江林,民营企业,L
603356.SH,603356,华菱精工,安徽,运输设备,主板,HLJG,20180124,黄业华,民营企业,L
603676.SH,603676,卫信康,西藏,化学制药,主板,WXK,20170721,张勇,民营企业,L
002966.SZ,002966,苏州银行,江苏,银行,主板,SZYH,20190802,苏州市财政局,地方国有企业,L
300674.SZ,300674,宇信科技,北京,软件服务,创业板,YXKJ,20181107,洪卫东,民营企业,L
601860.SH,601860,紫金银行,江苏,银行,主板,ZJYH,20190103,无实际控制人,其他,L
002910.SZ,002910,庄园牧场,甘肃,乳制品,主板,ZYMC,20171031,甘肃省人民政府国有资产监督管理委员会,地方国有企业,L
300607.SZ,300607,拓斯达,广东,专用机械,创业板,TSD,20170209,吴丰礼,民营企业,L
603578.SH,603578,三星新材,浙江,家用电器,主板,SXXC,20170306,金银山,民营企业,L
002948.SZ,002948,青岛银行,山东,银行,主板,QDYH,20190116,无实际控制人,其他,L
603278.SH,603278,大业股份,山东,钢加工,主板,DYGF,20171113,窦勇,民营企业,L
600903.SH,600903,贵州燃气,贵州,供气供热,主板,GZRQ,20171107,贵州省人民政府国有资产监督管理委员会,地方国有企业,L
301017.SZ,301017,漱玉平民,山东,医药商业,创业板,SYPM,20210705,李文杰,民营企业,L
300710.SZ,300710,万隆光电,浙江,通信设备,创业板,WLGD,20171019,付小铜,民营企业,L
300943.SZ,300943,春晖智控,浙江,机械基件,创业板,CHZK,20210210,杨广宇,民营企业,L
300731.SZ,300731,科创新源,深圳,橡胶,创业板,KCXY,20171208,周东,民营企业,L
300727.SZ,300727,润禾材料,浙江,化工原料,创业板,RHCL,20171127,叶剑平,民营企业,L
300711.SZ,300711,广哈通信,广东,通信设备,创业板,GHTX,20171101,广州市人民政府国有资产监督管理委员会,地方国有企业,L
601456.SH,601456,国联民生,江苏,证券,主板,GLMS,20200731,无锡市人民政府国有资产监督管理委员会,地方国有企业,L
301028.SZ,301028,东亚机械,福建,专用机械,创业板,DYJX,20210720,韩萤焕,民营企业,L
603871.SH,603871,嘉友国际,北京,仓储物流,主板,JYGJ,20180206,韩景华,民营企业,L
002936.SZ,002936,郑州银行,河南,银行,主板,ZZYH,20180919,无实际控制人,其他,L
002917.SZ,002917,金奥博,深圳,化工原料,主板,JAB,20171208,明景谷,民营企业,L
603580.SH,603580,*ST艾艾,上海,塑料,主板,*STAA,20170525,涂木林,外资,L
300738.SZ,300738,奥飞数据,广东,软件服务,创业板,AFSJ,20180119,冯康,民营企业,L
300718.SZ,300718,长盛轴承,浙江,机械基件,创业板,CSZC,20171106,孙志华,民营企业,L
002864.SZ,002864,盘龙药业,陕西,中成药,主板,PLYY,20171116,谢晓林,民营企业,L
605158.SH,605158,华达新材,浙江,钢加工,主板,HDXC,20200805,邵明祥,民营企业,L
603590.SH,603590,康辰药业,北京,生物制药,主板,KCYY,20180827,刘建华,民营企业,L
603161.SH,603161,科华控股,江苏,汽车配件,主板,KHKG,20180105,卢红萍,民营企业,L
603059.SH,603059,倍加洁,江苏,日用化工,主板,BJJ,20180302,张文生,民营企业,L
600928.SH,600928,西安银行,陕西,银行,主板,XAYH,20190301,西安市人民政府,地方国有企业,L
603109.SH,603109,神驰机电,重庆,电气设备,主板,SCJD,20191231,艾纯,民营企业,L
300829.SZ,300829,金丹科技,河南,食品,创业板,JDKJ,20200422,张鹏,民营企业,L
002989.SZ,002989,中天精装,深圳,装修装饰,主板,ZTJZ,20200610,东阳市人民政府国有资产监督管理办公室,地方国有企业,L
002916.SZ,002916,深南电路,深圳,元器件,主板,SNDL,20171213,中国航空工业集团有限公司,中央企业,L
603379.SH,603379,三美股份,浙江,化工原料,主板,SMGF,20190402,胡荣达,民营企业,L
300721.SZ,300721,怡达股份,江苏,化工原料,创业板,YDGF,20171115,刘准,民营企业,L
300732.SZ,300732,设研院,河南,建筑工程,创业板,SYY,20171212,常兴文,民营企业,L
300733.SZ,300733,西菱动力,四川,汽车配件,创业板,XLDL,20180116,魏晓林,民营企业,L
300634.SZ,300634,彩讯股份,深圳,软件服务,创业板,CXGF,20180323,曾之俊,民营企业,L
300735.SZ,300735,光弘科技,广东,元器件,创业板,GHKJ,20171229,唐建兴,外资,L
002928.SZ,002928,华夏航空,贵州,空运,主板,HXHK,20180302,胡晓军,民营企业,L
300722.SZ,300722,新余国科,江西,航空,创业板,XYGK,20171110,江西省国有资产监督管理委员会,地方国有企业,L
300968.SZ,300968,格林精密,广东,元器件,创业板,GLJM,20210415,吴宝玉,民营企业,L
300807.SZ,300807,天迈科技,河南,软件服务,创业板,TMKJ,20191219,邝子平,外资,L
603949.SH,603949,雪龙集团,浙江,汽车配件,主板,XLJT,20200310,贺财霖,民营企业,L
603486.SH,603486,科沃斯,江苏,家用电器,主板,KWS,20180528,钱东奇,民营企业,L
300632.SZ,300632,光莆股份,福建,半导体,创业板,GPGF,20170406,林瑞梅,民营企业,L
300715.SZ,300715,凯伦股份,江苏,其他建材,创业板,KLGF,20171026,钱林弟,民营企业,L
601200.SH,601200,上海环境,上海,环境保护,主板,SHHJ,20170331,上海市国有资产监督管理委员会,地方国有企业,L
300773.SZ,300773,拉卡拉,北京,软件服务,创业板,LKL,20190425,无实际控制人,其他,L
300737.SZ,300737,科顺股份,广东,其他建材,创业板,KSGF,20180125,陈伟忠,民营企业,L
603225.SH,603225,新凤鸣,浙江,化纤,主板,XFM,20170418,庄奎龙,民营企业,L
002995.SZ,002995,天地在线,北京,互联网,主板,TDZX,20200805,信意安,民营企业,L
300725.SZ,300725,药石科技,江苏,化学制药,创业板,YSKJ,20171110,杨民民,民营企业,L
601990.SH,601990,南京证券,江苏,证券,主板,NJZQ,20180613,南京市国有资产投资管理控股(集团)有限责任公司,地方国有企业,L
603733.SH,603733,仙鹤股份,浙江,造纸,主板,XHGF,20180420,王敏良,民营企业,L
603897.SH,603897,长城科技,浙江,电气设备,主板,CCKJ,20180410,顾林祥,民营企业,L
603890.SH,603890,春秋电子,江苏,元器件,主板,CQDZ,20171212,薛革文,民营企业,L
603666.SH,603666,亿嘉和,江苏,专用机械,主板,YJH,20180612,朱付云,民营企业,L
002978.SZ,002978,安宁股份,四川,小金属,主板,ANGF,20200417,罗阳勇,民营企业,L
603596.SH,603596,伯特利,安徽,汽车配件,主板,BTL,20180427,袁永彬,外资,L
300962.SZ,300962,中金辐照,深圳,医疗保健,创业板,ZJFZ,20210409,国务院国有资产监督管理委员会,中央企业,L
300786.SZ,300786,国林科技,山东,环境保护,创业板,GLKJ,20190723,丁香鹏,民营企业,L
300848.SZ,300848,美瑞新材,山东,化工原料,创业板,MRXC,20200720,王仁鸿,民营企业,L
300781.SZ,300781,因赛集团,广东,广告包装,创业板,YSJT,20190606,王建朝,民营企业,L
002873.SZ,002873,新天药业,贵州,中成药,主板,XTYY,20170519,董大伦,民营企业,L
300745.SZ,300745,欣锐科技,深圳,汽车配件,创业板,XRKJ,20180523,吴壬华,民营企业,L
300783.SZ,300783,三只松鼠,安徽,食品,创业板,SZSS,20190712,章燎源,民营企业,L
300785.SZ,300785,值得买,北京,互联网,创业板,ZDM,20190715,隋国栋,民营企业,L
300740.SZ,300740,水羊股份,湖南,日用化工,创业板,SYGF,20180208,戴跃锋,民营企业,L
603477.SH,603477,巨星农牧,四川,农业综合,主板,JXNM,20171218,唐光跃,民营企业,L
300810.SZ,300810,中科海讯,北京,船舶,创业板,ZKHX,20191206,蔡惠智,民营企业,L
300724.SZ,300724,捷佳伟创,深圳,专用机械,创业板,JJWC,20180810,余仲,民营企业,L
300936.SZ,300936,中英科技,江苏,元器件,创业板,ZYKJ,20210126,俞卫忠,民营企业,L
003003.SZ,003003,天元股份,广东,广告包装,主板,TYGF,20200921,周孝伟,民营企业,L
300935.SZ,300935,盈建科,北京,软件服务,创业板,YJK,20210120,陈岱林,民营企业,L
300673.SZ,300673,佩蒂股份,浙江,饲料,创业板,PDGF,20170711,陈振标,民营企业,L
603105.SH,603105,芯能科技,浙江,电气设备,主板,XNKJ,20180709,张利忠,民营企业,L
002981.SZ,002981,朝阳科技,广东,元器件,主板,ZYKJ,20200417,郭丽勤,民营企业,L
301380.SZ,301380,挖金客,北京,软件服务,创业板,WJK,20221025,李征,民营企业,L
603722.SH,603722,阿科力,江苏,化工原料,主板,AKL,20171025,朱学军,民营企业,L
301469.SZ,301469,恒达新材,浙江,造纸,创业板,HDXC,20230822,潘昌,民营企业,L
603516.SH,603516,淳中科技,北京,IT设备,主板,CZKJ,20180202,何仕达,民营企业,L
300760.SZ,300760,迈瑞医疗,深圳,医疗保健,创业板,MRYL,20181016,李西廷,外资,L
605266.SH,605266,健之佳,云南,医药商业,主板,JZJ,20201201,蓝波,民营企业,L
603301.SH,603301,振德医疗,浙江,医疗保健,主板,ZDYL,20180412,鲁建国,民营企业,L
002931.SZ,002931,锋龙股份,浙江,机械基件,主板,FLGF,20180403,董剑刚,民营企业,L
300771.SZ,300771,智莱科技,深圳,IT设备,创业板,ZLKJ,20190422,干德义,民营企业,L
300644.SZ,300644,南京聚隆,江苏,塑料,创业板,NJJL,20180206,刘曙阳,民营企业,L
603773.SH,603773,沃格光电,江西,元器件,主板,WGGD,20180417,易伟华,民营企业,L
603279.SH,603279,景津装备,山东,环境保护,主板,JJZB,20190729,姜桂廷,民营企业,L
300749.SZ,300749,顶固集创,广东,家居用品,创业板,DGJC,20180925,林新达,民营企业,L
300788.SZ,300788,中信出版,北京,出版业,创业板,ZXCB,20190705,中国中信集团有限公司,中央企业,L
300752.SZ,300752,隆利科技,深圳,元器件,创业板,LLKJ,20181130,吴新理,民营企业,L
300739.SZ,300739,明阳电路,深圳,元器件,创业板,MYDL,20180201,张佩珂,民营企业,L
300883.SZ,300883,龙利得,安徽,造纸,创业板,LLD,20200910,徐龙平,民营企业,L
603700.SH,603700,宁水集团,浙江,电器仪表,主板,NSJT,20190122,张世豪,民营企业,L
301062.SZ,301062,上海艾录,上海,广告包装,创业板,SHAL,20210914,陈安康,民营企业,L
603150.SH,603150,万朗磁塑,安徽,塑料,主板,WLCS,20220124,时乾中,民营企业,L
603267.SH,603267,鸿远电子,北京,元器件,主板,HYDZ,20190515,郑红,民营企业,L
002927.SZ,002927,泰永长征,贵州,电气设备,主板,TYCZ,20180223,黄正乾,民营企业,L
603256.SH,603256,宏和科技,上海,玻璃,主板,HHKJ,20190719,Grace Tsu Han Wong,外资,L
301076.SZ,301076,新瀚新材,江苏,化工原料,创业板,XHXC,20211011,严留新,民营企业,L
300853.SZ,300853,申昊科技,浙江,专用机械,创业板,SHKJ,20200724,陈如申,民营企业,L
300747.SZ,300747,锐科激光,湖北,专用机械,创业板,RKJG,20180625,中国航天科工集团有限公司,中央企业,L
300741.SZ,300741,华宝股份,西藏,食品,创业板,HBGF,20180301,朱林瑶,外资,L
300839.SZ,300839,博汇股份,浙江,石油加工,创业板,BHGF,20200630,金碧华,民营企业,L
605178.SH,605178,时空科技,北京,装修装饰,主板,SKKJ,20200821,宫殿海,民营企业,L
603706.SH,603706,东方环宇,新疆,供气供热,主板,DFHY,20180709,李明,民营企业,L
603353.SH,603353,和顺石油,湖南,石油贸易,主板,HSSY,20200407,赵忠,民营企业,L
301035.SZ,301035,润丰股份,山东,农药化肥,创业板,RFGF,20210728,王文才,民营企业,L
300894.SZ,300894,火星人,浙江,家用电器,创业板,HXR,20201231,黄卫斌,民营企业,L
300698.SZ,300698,万马科技,浙江,通信设备,创业板,WMKJ,20170831,张德生,民营企业,L
603220.SH,603220,中贝通信,湖北,通信设备,主板,ZBTX,20181115,李六兵,民营企业,L
300751.SZ,300751,迈为股份,江苏,专用机械,创业板,MWGF,20181109,周剑,民营企业,L
300768.SZ,300768,迪普科技,浙江,软件服务,创业板,DPKJ,20190412,郑树生,民营企业,L
300915.SZ,300915,海融科技,上海,乳制品,创业板,HRKJ,20201202,黄海晓,民营企业,L
605098.SH,605098,行动教育,上海,文教休闲,主板,XDJY,20210421,李践,外资,L
603693.SH,603693,江苏新能,江苏,新型电力,主板,JSXN,20180703,江苏省人民政府,地方国有企业,L
002992.SZ,002992,宝明科技,深圳,元器件,主板,BMKJ,20200803,李军,民营企业,L
300849.SZ,300849,锦盛新材,浙江,塑料,创业板,JSXC,20200710,阮荣涛,民营企业,L
601869.SH,601869,长飞光纤,湖北,通信设备,主板,CFGX,20180720,无实际控制人,其他,L
300897.SZ,300897,山科智能,浙江,电器仪表,创业板,SKZN,20200928,无实际控制人,其他,L
601066.SH,601066,中信建投,北京,证券,主板,ZXJT,20180620,无实际控制人,其他,L
300902.SZ,300902,国安达,福建,专用机械,创业板,GAD,20201029,洪伟艺,民营企业,L
002942.SZ,002942,新农股份,浙江,农药化肥,主板,XNGF,20181205,徐群辉,民营企业,L
301018.SZ,301018,申菱环境,广东,专用机械,创业板,SLHJ,20210707,崔颖琦,民营企业,L
300899.SZ,300899,*ST凯鑫,上海,环境保护,创业板,*STKX,20201016,葛文越,民营企业,L
603681.SH,603681,永冠新材,上海,化工原料,主板,YGXC,20190326,吕新民,民营企业,L
603755.SH,603755,日辰股份,山东,食品,主板,RCGF,20190828,张华君,民营企业,L
300758.SZ,300758,七彩化学,辽宁,染料涂料,创业板,QCHX,20190222,徐惠祥,民营企业,L
603297.SH,603297,永新光学,浙江,元器件,主板,YXGX,20180910,曹其东,外资,L
300757.SZ,300757,罗博特科,江苏,专用机械,创业板,LBTK,20190108,戴军,民营企业,L
300694.SZ,300694,蠡湖股份,江苏,汽车配件,创业板,LHGF,20181015,泉州市人民政府国有资产监督管理委员会,地方国有企业,L
603650.SH,603650,彤程新材,上海,化工原料,主板,TCXC,20180627,Zhang Ning,外资,L
301335.SZ,301335,天元宠物,浙江,文教休闲,创业板,TYCW,20221118,薛元潮,民营企业,L
605088.SH,605088,冠盛股份,浙江,汽车配件,主板,GSGF,20200817,周家儒,民营企业,L
301258.SZ,301258,富士莱,江苏,化学制药,创业板,FSL,20220329,钱祥云,民营企业,L
002940.SZ,002940,昂利康,浙江,化学制药,主板,ALK,20181023,方南平,民营企业,L
002937.SZ,002937,兴瑞科技,浙江,元器件,主板,XRKJ,20180926,张忠良,民营企业,L
